[2025-05-09 01:00:02] Starting experiment well=RO_31A_facies=7_iter=50_p=10_cmode=fixed_c1=[2.5,2.5]_c2=[0.5,0.5]_seed=583505
[2025-05-09 01:00:02] Parameters: {'well_name': 'RO_31A', 'facies': 7, 'iterations': 50, 'particles': 10, 'cmode': 0, 'c1_start': 2.5, 'c1_end': 2.5, 'c2_start': 0.5, 'c2_end': 0.5, 'seed': 583505, 'runtime': None, 'best_error': None, 'log_buffer': ['[2025-05-09 01:00:02] Starting experiment well=RO_31A_facies=7_iter=50_p=10_cmode=fixed_c1=[2.5,2.5]_c2=[0.5,0.5]_seed=583505'], 'id': 'well=RO_31A_facies=7_iter=50_p=10_cmode=fixed_c1=[2.5,2.5]_c2=[0.5,0.5]_seed=583505'}
[2025-05-09 01:00:02] Using random seed: 583505
[2025-05-09 01:00:06] HORIZONTE: (2943.6, 3089.8)
[2025-05-09 01:00:06] TOPO-1 :: DEPT: 3089.8,Phi: 0.1296, Vp: 3.0472
[2025-05-09 01:00:06] TOPO :: DEPT: 2943.6,Phi: 0.1296, Vp: 2.667
[2025-05-09 01:00:06] base :: DEPT: 3089.8,Phi: 0.1296, Vp: 3.0472
[2025-05-09 01:00:06] Data range: 0 to 80
[2025-05-09 01:00:06] Best of swarm: 2.0723745381290115
[2025-05-09 01:00:06] Best of swarm: 5.547332419607847e-07
[2025-05-09 01:00:06] Best of swarm: 2.8905629217367126e-07
[2025-05-09 01:00:07] Best of swarm: 4.2115953650155605e-06
[2025-05-09 01:00:07] Best of swarm: 3.2958930415616137e-07
[2025-05-09 01:00:08] Best of swarm: 1.8347398438198265e-09
[2025-05-09 01:00:08] Best of swarm: 1.8046548578892858
[2025-05-09 01:00:08] Best of swarm: 2.572036928143733e-06
[2025-05-09 01:00:08] Best of swarm: 4.522214361971411e-08
[2025-05-09 01:00:09] Best of swarm: 2.166409801050872e-06
[2025-05-09 01:00:09] Best of swarm: 5.313650067659581e-05
[2025-05-09 01:00:09] Best of swarm: 3.74204699185905e-09
[2025-05-09 01:00:10] Best of swarm: 2.4157690022609932
[2025-05-09 01:00:10] Best of swarm: 0.0009993144581792852
[2025-05-09 01:00:10] Best of swarm: 0.0009993588427649543
[2025-05-09 01:00:10] Best of swarm: 0.000999123500713696
[2025-05-09 01:00:10] Best of swarm: 0.0009992487627967371
[2025-05-09 01:00:11] Best of swarm: 0.0009993137733404444
[2025-05-09 01:00:11] Best of swarm: 1.4679125982677055
[2025-05-09 01:00:11] Best of swarm: 4.779362483171531e-06
[2025-05-09 01:00:12] Best of swarm: 6.336056787756801e-07
[2025-05-09 01:00:12] Best of swarm: 6.377189604014701e-08
[2025-05-09 01:00:12] Best of swarm: 0.00017714841084476928
[2025-05-09 01:00:13] Best of swarm: 3.1536521582933505e-07
[2025-05-09 01:00:13] Best of swarm: 1.4428200101336806
