[2025-05-09 01:02:50] Starting experiment well=RO_31A_facies=7_iter=50_p=10_cmode=fixed_c1=[2.0,2.0]_c2=[1.0,1.0]_seed=981008
[2025-05-09 01:02:50] Parameters: {'well_name': 'RO_31A', 'facies': 7, 'iterations': 50, 'particles': 10, 'cmode': 0, 'c1_start': 2.0, 'c1_end': 2.0, 'c2_start': 1.0, 'c2_end': 1.0, 'seed': 981008, 'runtime': None, 'best_error': None, 'log_buffer': ['[2025-05-09 01:02:50] Starting experiment well=RO_31A_facies=7_iter=50_p=10_cmode=fixed_c1=[2.0,2.0]_c2=[1.0,1.0]_seed=981008'], 'id': 'well=RO_31A_facies=7_iter=50_p=10_cmode=fixed_c1=[2.0,2.0]_c2=[1.0,1.0]_seed=981008'}
[2025-05-09 01:02:50] Using random seed: 981008
[2025-05-09 01:02:55] HORIZONTE: (2943.6, 3089.8)
[2025-05-09 01:02:55] TOPO-1 :: DEPT: 3089.8,Phi: 0.1296, Vp: 3.0472
[2025-05-09 01:02:55] TOPO :: DEPT: 2943.6,Phi: 0.1296, Vp: 2.667
[2025-05-09 01:02:55] base :: DEPT: 3089.8,Phi: 0.1296, Vp: 3.0472
[2025-05-09 01:02:55] Data range: 0 to 80
[2025-05-09 01:02:55] Best of swarm: 2.0723745381290115
[2025-05-09 01:02:55] Best of swarm: 3.7135018050582757e-08
[2025-05-09 01:02:55] Best of swarm: 8.871855742341641e-06
[2025-05-09 01:02:56] Best of swarm: 3.156595829167674e-07
[2025-05-09 01:02:56] Best of swarm: 2.484780101373157e-07
[2025-05-09 01:02:57] Best of swarm: 4.4834240811490135e-08
[2025-05-09 01:02:57] Best of swarm: 1.8046548578892858
[2025-05-09 01:02:57] Best of swarm: 2.5451581253743185e-07
[2025-05-09 01:02:57] Best of swarm: 2.9235883890694e-07
[2025-05-09 01:02:58] Best of swarm: 1.9904322396224637e-05
[2025-05-09 01:02:58] Best of swarm: 2.992232753450405e-07
[2025-05-09 01:02:59] Best of swarm: 9.736337043313927e-09
[2025-05-09 01:02:59] Best of swarm: 2.4157690022609932
[2025-05-09 01:02:59] Best of swarm: 0.0009991064495785817
[2025-05-09 01:02:59] Best of swarm: 0.0009993588427649543
[2025-05-09 01:03:00] Best of swarm: 0.0009993177928665
[2025-05-09 01:03:00] Best of swarm: 0.0009992487627967371
[2025-05-09 01:03:01] Best of swarm: 0.0009993137733404444
[2025-05-09 01:03:01] Best of swarm: 1.4679125982677055
[2025-05-09 01:03:01] Best of swarm: 7.308584103570314e-06
[2025-05-09 01:03:01] Best of swarm: 1.915810552384317e-06
[2025-05-09 01:03:02] Best of swarm: 2.980284242204513e-06
[2025-05-09 01:03:02] Best of swarm: 1.0434649043445889e-06
[2025-05-09 01:03:03] Best of swarm: 4.882374329879923e-06
[2025-05-09 01:03:03] Best of swarm: 1.4428200101336806
[2025-05-09 01:03:03] Best of swarm: 1.8774848656635742e-07
[2025-05-09 01:03:03] Best of swarm: 2.9422307227081698e-06
[2025-05-09 01:03:04] Best of swarm: 1.5984582616018426e-05
[2025-05-09 01:03:04] Best of swarm: 3.047932322554285e-06
[2025-05-09 01:03:05] Best of swarm: 6.041986755395268e-05
[2025-05-09 01:03:05] Best of swarm: 1.9273058916602177
[2025-05-09 01:03:05] Best of swarm: 2.08265371075409e-06
[2025-05-09 01:03:06] Best of swarm: 5.616387206293057e-09
[2025-05-09 01:03:06] Best of swarm: 8.567514031082152e-05
[2025-05-09 01:03:06] Best of swarm: 2.0774564930434602e-07
[2025-05-09 01:03:07] Best of swarm: 4.558535015831528e-07
[2025-05-09 01:03:07] Best of swarm: 2.1370768476856217
[2025-05-09 01:03:07] Best of swarm: 7.313462190951939e-08
[2025-05-09 01:03:08] Best of swarm: 1.3643973787158478e-05
[2025-05-09 01:03:08] Best of swarm: 2.0317588024381996e-05
[2025-05-09 01:03:08] Best of swarm: 1.4982505678355246e-07
[2025-05-09 01:03:09] Best of swarm: 2.706810701551445e-06
[2025-05-09 01:03:09] Best of swarm: 2.3121465957113188
[2025-05-09 01:03:09] Best of swarm: 1.9260948309387815e-12
[2025-05-09 01:03:10] Best of swarm: 4.357082664744361e-06
[2025-05-09 01:03:10] Best of swarm: 4.359793613167593e-06
[2025-05-09 01:03:10] Best of swarm: 4.364354407649135e-06
[2025-05-09 01:03:11] Best of swarm: 4.360059112266837e-06
[2025-05-09 01:03:11] Best of swarm: 2.368134509831766
[2025-05-09 01:03:11] Best of swarm: 0.0002628268486165779
[2025-05-09 01:03:12] Best of swarm: 0.0002628496111464733
[2025-05-09 01:03:12] Best of swarm: 0.0002627591050749628
[2025-05-09 01:03:12] Best of swarm: 0.0002627931577762168
[2025-05-09 01:03:13] Best of swarm: 0.000262826497402358
[2025-05-09 01:03:13] Best of swarm: 2.2361446844634894
[2025-05-09 01:03:13] Best of swarm: 0.0007446384709556361
[2025-05-09 01:03:14] Best of swarm: 1.466412755142915e-07
[2025-05-09 01:03:14] Best of swarm: 3.634253679826513e-07
