[2025-05-09 01:55:10] Starting experiment well=RO_31A_facies=7_iter=100_p=20_cmode=fixed_c1=[2.0,2.0]_c2=[1.0,1.0]_seed=145226
[2025-05-09 01:55:10] Parameters: {'well_name': 'RO_31A', 'facies': 7, 'iterations': 100, 'particles': 20, 'cmode': 0, 'c1_start': 2.0, 'c1_end': 2.0, 'c2_start': 1.0, 'c2_end': 1.0, 'seed': 145226, 'runtime': None, 'best_error': None, 'log_buffer': ['[2025-05-09 01:55:10] Starting experiment well=RO_31A_facies=7_iter=100_p=20_cmode=fixed_c1=[2.0,2.0]_c2=[1.0,1.0]_seed=145226'], 'id': 'well=RO_31A_facies=7_iter=100_p=20_cmode=fixed_c1=[2.0,2.0]_c2=[1.0,1.0]_seed=145226'}
[2025-05-09 01:55:10] Using random seed: 145226
[2025-05-09 01:55:14] HORIZONTE: (2943.6, 3089.8)
[2025-05-09 01:55:14] TOPO-1 :: DEPT: 3089.8,Phi: 0.1296, Vp: 3.0472
[2025-05-09 01:55:14] TOPO :: DEPT: 2943.6,Phi: 0.1296, Vp: 2.667
[2025-05-09 01:55:14] base :: DEPT: 3089.8,Phi: 0.1296, Vp: 3.0472
[2025-05-09 01:55:14] Data range: 0 to 80
[2025-05-09 01:55:15] Best of swarm: 2.0723745381290115
[2025-05-09 01:55:15] Best of swarm: 2.588232656338331e-09
[2025-05-09 01:55:17] Best of swarm: 4.944502048210146e-08
[2025-05-09 01:55:18] Best of swarm: 3.426725233304481e-10
[2025-05-09 01:55:19] Best of swarm: 1.8724246922990265e-08
[2025-05-09 01:55:23] Best of swarm: 8.145568759923425e-08
[2025-05-09 01:55:23] Best of swarm: 1.8046548578892858
[2025-05-09 01:55:24] Best of swarm: 4.396731048886295e-07
[2025-05-09 01:55:25] Best of swarm: 1.3839328475284235e-09
[2025-05-09 01:55:27] Best of swarm: 3.8098604511454234e-10
[2025-05-09 01:55:27] Best of swarm: 3.062057742039025e-09
[2025-05-09 01:55:31] Best of swarm: 4.613893000682184e-09
[2025-05-09 01:55:31] Best of swarm: 2.4157690022609932
[2025-05-09 01:55:32] Best of swarm: 0.0009993144581792852
[2025-05-09 01:55:33] Best of swarm: 0.0009993588427649543
[2025-05-09 01:55:35] Best of swarm: 0.0009993177928665
[2025-05-09 01:55:36] Best of swarm: 0.0009992487627967371
[2025-05-09 01:55:39] Best of swarm: 0.0009993137733404444
[2025-05-09 01:55:40] Best of swarm: 1.4679125982677055
[2025-05-09 01:55:40] Best of swarm: 4.37757730955763e-08
[2025-05-09 01:55:42] Best of swarm: 4.843097608048342e-11
[2025-05-09 01:55:43] Best of swarm: 2.0717714630215436e-09
[2025-05-09 01:55:44] Best of swarm: 4.523667268912511e-10
[2025-05-09 01:55:48] Best of swarm: 3.13921754162234e-11
[2025-05-09 01:55:48] Best of swarm: 1.4428200101336806
[2025-05-09 01:55:49] Best of swarm: 1.2330659610600752e-07
[2025-05-09 01:55:50] Best of swarm: 2.28628788613488e-08
[2025-05-09 01:55:52] Best of swarm: 8.096502213377297e-08
[2025-05-09 01:55:52] Best of swarm: 4.9415654892496785e-08
[2025-05-09 01:55:56] Best of swarm: 2.591169941173876e-10
[2025-05-09 01:55:56] Best of swarm: 1.9273058916602177
[2025-05-09 01:55:57] Best of swarm: 4.312743347892664e-13
[2025-05-09 01:55:58] Best of swarm: 1.5475983373767898e-09
[2025-05-09 01:56:00] Best of swarm: 1.896531003999985e-07
[2025-05-09 01:56:01] Best of swarm: 8.203029322469185e-09
[2025-05-09 01:56:04] Best of swarm: 3.728827106861112e-10
[2025-05-09 01:56:05] Best of swarm: 2.1370768476856217
[2025-05-09 01:56:05] Best of swarm: 1.217935891003258e-11
