[2025-05-09 01:32:09] Starting experiment well=RO_31A_facies=7_iter=100_p=10_cmode=fixed_c1=[2.0,2.0]_c2=[0.5,0.5]_seed=379343
[2025-05-09 01:32:09] Parameters: {'well_name': 'RO_31A', 'facies': 7, 'iterations': 100, 'particles': 10, 'cmode': 0, 'c1_start': 2.0, 'c1_end': 2.0, 'c2_start': 0.5, 'c2_end': 0.5, 'seed': 379343, 'runtime': None, 'best_error': None, 'log_buffer': ['[2025-05-09 01:32:09] Starting experiment well=RO_31A_facies=7_iter=100_p=10_cmode=fixed_c1=[2.0,2.0]_c2=[0.5,0.5]_seed=379343'], 'id': 'well=RO_31A_facies=7_iter=100_p=10_cmode=fixed_c1=[2.0,2.0]_c2=[0.5,0.5]_seed=379343'}
[2025-05-09 01:32:09] Using random seed: 379343
[2025-05-09 01:32:14] HORIZONTE: (2943.6, 3089.8)
[2025-05-09 01:32:14] TOPO-1 :: DEPT: 3089.8,Phi: 0.1296, Vp: 3.0472
[2025-05-09 01:32:14] TOPO :: DEPT: 2943.6,Phi: 0.1296, Vp: 2.667
[2025-05-09 01:32:14] base :: DEPT: 3089.8,Phi: 0.1296, Vp: 3.0472
[2025-05-09 01:32:14] Data range: 0 to 80
[2025-05-09 01:32:14] Best of swarm: 2.0723745381290115
[2025-05-09 01:32:14] Best of swarm: 6.5308633035464615e-12
[2025-05-09 01:32:15] Best of swarm: 1.644917493049819e-08
[2025-05-09 01:32:16] Best of swarm: 6.57778815412366e-12
[2025-05-09 01:32:16] Best of swarm: 5.3369165133948673e-11
[2025-05-09 01:32:18] Best of swarm: 3.944032255061848e-12
[2025-05-09 01:32:18] Best of swarm: 1.8046548578892858
[2025-05-09 01:32:18] Best of swarm: 8.546115835116939e-10
[2025-05-09 01:32:19] Best of swarm: 2.0700415401909558e-10
[2025-05-09 01:32:19] Best of swarm: 2.0140905249549362e-09
[2025-05-09 01:32:20] Best of swarm: 6.550379942256673e-08
[2025-05-09 01:32:22] Best of swarm: 1.713875062595983e-08
[2025-05-09 01:32:22] Best of swarm: 2.4157690022609932
[2025-05-09 01:32:22] Best of swarm: 0.0009993144581792852
[2025-05-09 01:32:23] Best of swarm: 0.0009993588427649543
[2025-05-09 01:32:24] Best of swarm: 0.0009993177928665
[2025-05-09 01:32:24] Best of swarm: 0.0009992487627967371
[2025-05-09 01:32:26] Best of swarm: 0.0009993137733404444
[2025-05-09 01:32:26] Best of swarm: 1.4679125982677055
[2025-05-09 01:32:26] Best of swarm: 1.3733903891185123e-08
[2025-05-09 01:32:27] Best of swarm: 1.1772962938935898e-10
[2025-05-09 01:32:28] Best of swarm: 6.977607339811996e-10
[2025-05-09 01:32:28] Best of swarm: 6.191013549484908e-10
