[2025-05-09 01:26:22] Starting experiment well=RO_31A_facies=7_iter=100_p=10_cmode=fixed_c1=[2.5,2.5]_c2=[0.5,0.5]_seed=356936
[2025-05-09 01:26:22] Parameters: {'well_name': 'RO_31A', 'facies': 7, 'iterations': 100, 'particles': 10, 'cmode': 0, 'c1_start': 2.5, 'c1_end': 2.5, 'c2_start': 0.5, 'c2_end': 0.5, 'seed': 356936, 'runtime': None, 'best_error': None, 'log_buffer': ['[2025-05-09 01:26:22] Starting experiment well=RO_31A_facies=7_iter=100_p=10_cmode=fixed_c1=[2.5,2.5]_c2=[0.5,0.5]_seed=356936'], 'id': 'well=RO_31A_facies=7_iter=100_p=10_cmode=fixed_c1=[2.5,2.5]_c2=[0.5,0.5]_seed=356936'}
[2025-05-09 01:26:22] Using random seed: 356936
[2025-05-09 01:26:26] HORIZONTE: (2943.6, 3089.8)
[2025-05-09 01:26:26] TOPO-1 :: DEPT: 3089.8,Phi: 0.1296, Vp: 3.0472
[2025-05-09 01:26:26] TOPO :: DEPT: 2943.6,Phi: 0.1296, Vp: 2.667
[2025-05-09 01:26:26] base :: DEPT: 3089.8,Phi: 0.1296, Vp: 3.0472
[2025-05-09 01:26:26] Data range: 0 to 80
[2025-05-09 01:26:27] Best of swarm: 2.0723745381290115
[2025-05-09 01:26:27] Best of swarm: 2.0205206483142339e-13
[2025-05-09 01:26:28] Best of swarm: 0.006712314123016801
[2025-05-09 01:26:28] Best of swarm: 2.1871560926652464e-08
[2025-05-09 01:26:29] Best of swarm: 2.252887497540144e-05
[2025-05-09 01:26:30] Best of swarm: 2.1364004974581257e-13
[2025-05-09 01:26:30] Best of swarm: 1.8046548578892858
[2025-05-09 01:26:31] Best of swarm: 4.4055856451044895e-07
[2025-05-09 01:26:31] Best of swarm: 1.3672751657635525e-05
[2025-05-09 01:26:32] Best of swarm: 1.4436311701221727e-09
[2025-05-09 01:26:32] Best of swarm: 1.0657686315777978e-10
[2025-05-09 01:26:34] Best of swarm: 9.885319025449507e-09
[2025-05-09 01:26:34] Best of swarm: 2.4157690022609932
[2025-05-09 01:26:35] Best of swarm: 0.0009993144581792852
[2025-05-09 01:26:35] Best of swarm: 0.0009993588427649543
[2025-05-09 01:26:36] Best of swarm: 0.0009993177928665
[2025-05-09 01:26:37] Best of swarm: 0.0009992487627967371
[2025-05-09 01:26:38] Best of swarm: 0.0009993137733404444
[2025-05-09 01:26:38] Best of swarm: 1.4679125982677055
[2025-05-09 01:26:39] Best of swarm: 7.654524119868649e-10
[2025-05-09 01:26:40] Best of swarm: 8.036773464493843e-07
[2025-05-09 01:26:40] Best of swarm: 1.01796369125997e-07
[2025-05-09 01:26:41] Best of swarm: 3.1865640150142966e-09
[2025-05-09 01:26:43] Best of swarm: 3.3193386405768245e-09
[2025-05-09 01:26:43] Best of swarm: 1.4428200101336806
[2025-05-09 01:26:43] Best of swarm: 2.575007856769731e-15
[2025-05-09 01:26:44] Best of swarm: 2.1820247021831842e-11
[2025-05-09 01:26:45] Best of swarm: 2.0431805262467124e-06
[2025-05-09 01:26:45] Best of swarm: 1.1439967132448507e-09
[2025-05-09 01:26:47] Best of swarm: 3.9574785176901377e-07
[2025-05-09 01:26:47] Best of swarm: 1.9273058916602177
