[2025-05-08 17:04:22] Starting experiment well=RO_31A_facies=7_iter=100_p=10_cmode=fixed_c1=[2.5,2.5]_c2=[1.0,1.0]_seed=412795
[2025-05-08 17:04:22] Parameters: {'well_name': 'RO_31A', 'facies': 7, 'iterations': 100, 'particles': 10, 'cmode': 0, 'c1_start': 2.5, 'c1_end': 2.5, 'c2_start': 1.0, 'c2_end': 1.0, 'seed': 412795, 'runtime': None, 'best_error': None, 'log_buffer': ['[2025-05-08 17:04:22] Starting experiment well=RO_31A_facies=7_iter=100_p=10_cmode=fixed_c1=[2.5,2.5]_c2=[1.0,1.0]_seed=412795'], 'id': 'well=RO_31A_facies=7_iter=100_p=10_cmode=fixed_c1=[2.5,2.5]_c2=[1.0,1.0]_seed=412795'}
[2025-05-08 17:04:22] Using random seed: 412795
[2025-05-08 17:04:27] HORIZONTE: (2943.6, 3089.8)
[2025-05-08 17:04:27] TOPO-1 :: DEPT: 3089.8,Phi: 0.1296, Vp: 3.0472
[2025-05-08 17:04:27] TOPO :: DEPT: 2943.6,Phi: 0.1296, Vp: 2.667
[2025-05-08 17:04:27] base :: DEPT: 3089.8,Phi: 0.1296, Vp: 3.0472
[2025-05-08 17:04:27] Data range: 0 to 80
[2025-05-08 17:04:27] Best of swarm: 2.0723745381290115
[2025-05-08 17:04:27] Best of swarm: 1.708672534772979e-07
[2025-05-08 17:04:29] Best of swarm: 2.3895487304666044e-11
[2025-05-08 17:04:29] Best of swarm: 5.762067974861485e-07
[2025-05-08 17:04:30] Best of swarm: 5.198706607738908e-10
[2025-05-08 17:04:32] Best of swarm: 2.3933567492446338e-11
[2025-05-08 17:04:32] Best of swarm: 1.8046548578892858
[2025-05-08 17:04:32] Best of swarm: 3.014834676421373e-06
[2025-05-08 17:04:33] Best of swarm: 2.3177991560064336e-09
[2025-05-08 17:04:34] Best of swarm: 1.2237912255234847e-07
[2025-05-08 17:04:34] Best of swarm: 1.214230006925959e-08
[2025-05-08 17:04:36] Best of swarm: 4.4481355275696756e-09
