[2025-05-09 01:43:41] Starting experiment well=RO_31A_facies=7_iter=100_p=20_cmode=fixed_c1=[2.5,2.5]_c2=[0.5,0.5]_seed=875475
[2025-05-09 01:43:41] Parameters: {'well_name': 'RO_31A', 'facies': 7, 'iterations': 100, 'particles': 20, 'cmode': 0, 'c1_start': 2.5, 'c1_end': 2.5, 'c2_start': 0.5, 'c2_end': 0.5, 'seed': 875475, 'runtime': None, 'best_error': None, 'log_buffer': ['[2025-05-09 01:43:41] Starting experiment well=RO_31A_facies=7_iter=100_p=20_cmode=fixed_c1=[2.5,2.5]_c2=[0.5,0.5]_seed=875475'], 'id': 'well=RO_31A_facies=7_iter=100_p=20_cmode=fixed_c1=[2.5,2.5]_c2=[0.5,0.5]_seed=875475'}
[2025-05-09 01:43:41] Using random seed: 875475
[2025-05-09 01:43:46] HORIZONTE: (2943.6, 3089.8)
[2025-05-09 01:43:46] TOPO-1 :: DEPT: 3089.8,Phi: 0.1296, Vp: 3.0472
[2025-05-09 01:43:46] TOPO :: DEPT: 2943.6,Phi: 0.1296, Vp: 2.667
[2025-05-09 01:43:46] base :: DEPT: 3089.8,Phi: 0.1296, Vp: 3.0472
[2025-05-09 01:43:46] Data range: 0 to 80
[2025-05-09 01:43:46] Best of swarm: 2.0723745381290115
[2025-05-09 01:43:47] Best of swarm: 5.226504523298488e-10
[2025-05-09 01:43:48] Best of swarm: 2.2045302064134257e-13
[2025-05-09 01:43:50] Best of swarm: 6.011705935145094e-11
[2025-05-09 01:43:50] Best of swarm: 7.465155790467907e-11
[2025-05-09 01:43:54] Best of swarm: 6.612795842147017e-13
[2025-05-09 01:43:54] Best of swarm: 1.8046548578892858
[2025-05-09 01:43:54] Best of swarm: 2.1656865439249234e-08
[2025-05-09 01:43:56] Best of swarm: 6.351368139776346e-07
[2025-05-09 01:43:57] Best of swarm: 4.302992401608757e-09
[2025-05-09 01:43:58] Best of swarm: 2.97154731988252e-08
[2025-05-09 01:44:02] Best of swarm: 4.174372616574555e-11
[2025-05-09 01:44:02] Best of swarm: 2.4157690022609932
[2025-05-09 01:44:03] Best of swarm: 0.0009993144581792852
[2025-05-09 01:44:04] Best of swarm: 0.0009993588427649543
[2025-05-09 01:44:06] Best of swarm: 0.0009993177928665
[2025-05-09 01:44:06] Best of swarm: 0.0009992487627967371
[2025-05-09 01:44:10] Best of swarm: 0.0009993137733404444
[2025-05-09 01:44:10] Best of swarm: 1.4679125982677055
[2025-05-09 01:44:11] Best of swarm: 8.737228107054442e-09
[2025-05-09 01:44:12] Best of swarm: 9.709832324026932e-09
[2025-05-09 01:44:14] Best of swarm: 4.6308119246627554e-09
[2025-05-09 01:44:15] Best of swarm: 2.525223618673994e-13
[2025-05-09 01:44:18] Best of swarm: 9.503697700855436e-07
[2025-05-09 01:44:19] Best of swarm: 1.4428200101336806
[2025-05-09 01:44:19] Best of swarm: 1.52124505028934e-10
[2025-05-09 01:44:21] Best of swarm: 1.197204271921871e-08
[2025-05-09 01:44:22] Best of swarm: 6.87406067155966e-09
[2025-05-09 01:44:23] Best of swarm: 2.872661601055286e-07
[2025-05-09 01:44:27] Best of swarm: 2.556375773038185e-07
[2025-05-09 01:44:27] Best of swarm: 1.9273058916602177
[2025-05-09 01:44:28] Best of swarm: 6.223189850559574e-14
[2025-05-09 01:44:29] Best of swarm: 1.3672848193764917e-11
[2025-05-09 01:44:30] Best of swarm: 3.734442599035951e-11
[2025-05-09 01:44:31] Best of swarm: 1.1713046527416101e-08
[2025-05-09 01:44:35] Best of swarm: 7.990117616246813e-09
[2025-05-09 01:44:35] Best of swarm: 2.1370768476856217
[2025-05-09 01:44:36] Best of swarm: 3.807425985289736e-09
[2025-05-09 01:44:37] Best of swarm: 1.0301871646253773e-10
[2025-05-09 01:44:39] Best of swarm: 1.0426817800146893e-09
[2025-05-09 01:44:40] Best of swarm: 3.2855208063346186e-11
[2025-05-09 01:44:43] Best of swarm: 2.0212246002140797e-09
[2025-05-09 01:44:44] Best of swarm: 2.3121465957113188
[2025-05-09 01:44:44] Best of swarm: 1.87376840371376e-12
[2025-05-09 01:44:46] Best of swarm: 5.5504312736093594e-11
[2025-05-09 01:44:47] Best of swarm: 6.082941006655817e-12
[2025-05-09 01:44:48] Best of swarm: 8.547253251599549e-07
[2025-05-09 01:44:51] Best of swarm: 9.973825204192713e-11
[2025-05-09 01:44:52] Best of swarm: 2.368134509831766
[2025-05-09 01:44:52] Best of swarm: 0.0002628268486165779
[2025-05-09 01:44:54] Best of swarm: 0.0002628496111464733
[2025-05-09 01:44:55] Best of swarm: 0.0002628285587863548
[2025-05-09 01:44:56] Best of swarm: 0.0002627931577762168
[2025-05-09 01:45:00] Best of swarm: 0.000262826497402358
[2025-05-09 01:45:00] Best of swarm: 2.2361446844634894
[2025-05-09 01:45:00] Best of swarm: 7.0237938224750955e-09
[2025-05-09 01:45:02] Best of swarm: 1.4080801798003222e-11
[2025-05-09 01:45:03] Best of swarm: 1.2293712946766869e-11
[2025-05-09 01:45:04] Best of swarm: 3.3387477769856755e-11
[2025-05-09 01:45:08] Best of swarm: 1.2169911821980092e-09
[2025-05-09 01:45:08] Best of swarm: 2.148201533349977
[2025-05-09 01:45:09] Best of swarm: 2.509004106885704e-08
[2025-05-09 01:45:10] Best of swarm: 1.2809215060875069e-12
[2025-05-09 01:45:12] Best of swarm: 3.936835336232284e-10
[2025-05-09 01:45:12] Best of swarm: 1.8320319338777052e-11
[2025-05-09 01:45:16] Best of swarm: 5.394143963316083e-09
[2025-05-09 01:45:16] Best of swarm: 2.08708420731012
[2025-05-09 01:45:17] Best of swarm: 5.147877459277271e-12
[2025-05-09 01:45:18] Best of swarm: 1.1080508841635194e-09
[2025-05-09 01:45:20] Best of swarm: 1.1191733818598537e-11
[2025-05-09 01:45:21] Best of swarm: 3.845114112242783e-13
[2025-05-09 01:45:24] Best of swarm: 2.3609006247133494e-08
[2025-05-09 01:45:25] Best of swarm: 1.7412766750441142
[2025-05-09 01:45:25] Best of swarm: 9.158906579965984e-08
[2025-05-09 01:45:27] Best of swarm: 6.3509434917398136e-09
[2025-05-09 01:45:28] Best of swarm: 7.233902167851988e-07
[2025-05-09 01:45:29] Best of swarm: 7.410264071287447e-11
[2025-05-09 01:45:33] Best of swarm: 1.3016387872087346e-05
[2025-05-09 01:45:33] Best of swarm: 1.9852089430423632
[2025-05-09 01:45:33] Best of swarm: 9.686193852770178e-16
[2025-05-09 01:45:35] Best of swarm: 4.809607615463485e-10
[2025-05-09 01:45:36] Best of swarm: 3.530174924521509e-10
[2025-05-09 01:45:37] Best of swarm: 1.147724497240816e-05
[2025-05-09 01:45:41] Best of swarm: 1.0296363812652182e-07
[2025-05-09 01:45:41] Best of swarm: 2.2830437266645265
[2025-05-09 01:45:42] Best of swarm: 1.5655558815322644e-12
[2025-05-09 01:45:43] Best of swarm: 7.6854267175192e-15
[2025-05-09 01:45:45] Best of swarm: 4.9804000077494075e-05
[2025-05-09 01:45:46] Best of swarm: 6.801728839238998e-05
[2025-05-09 01:45:49] Best of swarm: 9.800205712020833e-09
[2025-05-09 01:45:50] Best of swarm: 2.310626271281798
[2025-05-09 01:45:50] Best of swarm: 3.7327772254697736e-10
[2025-05-09 01:45:52] Best of swarm: 6.0598999781406465e-12
[2025-05-09 01:45:53] Best of swarm: 4.618773006184663e-10
[2025-05-09 01:45:54] Best of swarm: 1.2832126794862698e-10
[2025-05-09 01:45:57] Best of swarm: 6.37602474729193e-11
[2025-05-09 01:45:58] Best of swarm: 1.8615175839291427
[2025-05-09 01:45:58] Best of swarm: 1.8378680825412122e-11
[2025-05-09 01:46:00] Best of swarm: 3.4849221061647525e-10
[2025-05-09 01:46:01] Best of swarm: 9.252466211584923e-08
[2025-05-09 01:46:02] Best of swarm: 1.8086601058515358e-12
[2025-05-09 01:46:06] Best of swarm: 6.318114126516363e-11
[2025-05-09 01:46:06] Best of swarm: 1.692274281380051
[2025-05-09 01:46:07] Best of swarm: 3.5307804619695853e-11
[2025-05-09 01:46:08] Best of swarm: 1.0191304889546374e-08
[2025-05-09 01:46:10] Best of swarm: 1.8122762123470972e-07
[2025-05-09 01:46:10] Best of swarm: 4.54639716489211e-08
[2025-05-09 01:46:14] Best of swarm: 9.343206815467192e-11
[2025-05-09 01:46:14] Best of swarm: 1.692274281380051
[2025-05-09 01:46:15] Best of swarm: 8.666843108862623e-08
