[2025-05-09 01:00:02] Starting experiment well=RO_31A_facies=7_iter=50_p=10_cmode=fixed_c1=[2.5,2.5]_c2=[1.5,1.5]_seed=51059
[2025-05-09 01:00:02] Parameters: {'well_name': 'RO_31A', 'facies': 7, 'iterations': 50, 'particles': 10, 'cmode': 0, 'c1_start': 2.5, 'c1_end': 2.5, 'c2_start': 1.5, 'c2_end': 1.5, 'seed': 51059, 'runtime': None, 'best_error': None, 'log_buffer': ['[2025-05-09 01:00:02] Starting experiment well=RO_31A_facies=7_iter=50_p=10_cmode=fixed_c1=[2.5,2.5]_c2=[1.5,1.5]_seed=51059'], 'id': 'well=RO_31A_facies=7_iter=50_p=10_cmode=fixed_c1=[2.5,2.5]_c2=[1.5,1.5]_seed=51059'}
[2025-05-09 01:00:02] Using random seed: 51059
[2025-05-09 01:00:06] HORIZONTE: (2943.6, 3089.8)
[2025-05-09 01:00:06] TOPO-1 :: DEPT: 3089.8,Phi: 0.1296, Vp: 3.0472
[2025-05-09 01:00:06] TOPO :: DEPT: 2943.6,Phi: 0.1296, Vp: 2.667
[2025-05-09 01:00:06] base :: DEPT: 3089.8,Phi: 0.1296, Vp: 3.0472
[2025-05-09 01:00:06] Data range: 0 to 80
[2025-05-09 01:00:06] Best of swarm: 2.0723745381290115
[2025-05-09 01:00:06] Best of swarm: 2.7759650418779856e-05
[2025-05-09 01:00:06] Best of swarm: 6.6214927008111495e-06
[2025-05-09 01:00:07] Best of swarm: 0.006903617718256502
[2025-05-09 01:00:07] Best of swarm: 6.22751830092664e-06
[2025-05-09 01:00:08] Best of swarm: 2.514443761961053e-05
[2025-05-09 01:00:08] Best of swarm: 1.8046548578892858
[2025-05-09 01:00:08] Best of swarm: 3.164057302876178e-06
[2025-05-09 01:00:08] Best of swarm: 0.00029155543107938815
[2025-05-09 01:00:08] Best of swarm: 0.0003441721877684261
[2025-05-09 01:00:09] Best of swarm: 5.3017813953705584e-06
[2025-05-09 01:00:09] Best of swarm: 1.1926370087306246e-06
[2025-05-09 01:00:10] Best of swarm: 2.4157690022609932
[2025-05-09 01:00:10] Best of swarm: 0.0009992018290104336
[2025-05-09 01:00:10] Best of swarm: 0.0009993588427649543
[2025-05-09 01:00:10] Best of swarm: 0.0009993177928665
[2025-05-09 01:00:10] Best of swarm: 0.0009992487627967371
[2025-05-09 01:00:11] Best of swarm: 0.0009993137733404444
[2025-05-09 01:00:11] Best of swarm: 1.4679125982677055
[2025-05-09 01:00:11] Best of swarm: 4.4734886915420136e-07
[2025-05-09 01:00:12] Best of swarm: 0.00012742405689344336
[2025-05-09 01:00:12] Best of swarm: 0.0007425565597520132
[2025-05-09 01:00:12] Best of swarm: 6.683821795856468e-05
[2025-05-09 01:00:13] Best of swarm: 1.5626227550570638e-09
[2025-05-09 01:00:13] Best of swarm: 1.4428200101336806
[2025-05-09 01:00:13] Best of swarm: 1.738766475536324e-07
