[2025-05-08 17:04:22] Starting experiment well=RO_31A_facies=7_iter=50_p=20_cmode=fixed_c1=[1.5,1.5]_c2=[1.5,1.5]_seed=294358
[2025-05-08 17:04:22] Parameters: {'well_name': 'RO_31A', 'facies': 7, 'iterations': 50, 'particles': 20, 'cmode': 0, 'c1_start': 1.5, 'c1_end': 1.5, 'c2_start': 1.5, 'c2_end': 1.5, 'seed': 294358, 'runtime': None, 'best_error': None, 'log_buffer': ['[2025-05-08 17:04:22] Starting experiment well=RO_31A_facies=7_iter=50_p=20_cmode=fixed_c1=[1.5,1.5]_c2=[1.5,1.5]_seed=294358'], 'id': 'well=RO_31A_facies=7_iter=50_p=20_cmode=fixed_c1=[1.5,1.5]_c2=[1.5,1.5]_seed=294358'}
[2025-05-08 17:04:22] Using random seed: 294358
[2025-05-08 17:04:27] HORIZONTE: (2943.6, 3089.8)
[2025-05-08 17:04:27] TOPO-1 :: DEPT: 3089.8,Phi: 0.1296, Vp: 3.0472
[2025-05-08 17:04:27] TOPO :: DEPT: 2943.6,Phi: 0.1296, Vp: 2.667
[2025-05-08 17:04:27] base :: DEPT: 3089.8,Phi: 0.1296, Vp: 3.0472
[2025-05-08 17:04:27] Data range: 0 to 80
[2025-05-08 17:04:27] Best of swarm: 2.0723745381290115
[2025-05-08 17:04:27] Best of swarm: 9.13942181274737e-07
[2025-05-08 17:04:28] Best of swarm: 5.764701747268797e-06
[2025-05-08 17:04:29] Best of swarm: 1.876114667520928e-07
[2025-05-08 17:04:29] Best of swarm: 2.830766148818957e-09
[2025-05-08 17:04:31] Best of swarm: 3.817761178661828e-07
[2025-05-08 17:04:32] Best of swarm: 1.8046548578892858
[2025-05-08 17:04:32] Best of swarm: 4.47704858373e-06
[2025-05-08 17:04:33] Best of swarm: 6.411727294147386e-05
[2025-05-08 17:04:34] Best of swarm: 2.5165860326875967e-06
[2025-05-08 17:04:34] Best of swarm: 1.1406325390453562e-06
[2025-05-08 17:04:37] Best of swarm: 2.6192644944403815e-06
[2025-05-08 17:04:37] Best of swarm: 2.4157690022609932
